file_path,category,speaker_name_from_file,name,consent_18_plus,data_sharing_consent,age_range,english_acquired_location,native_language,other_languages,age_learned_english,countries_lived,gender,uw_affiliation,recording_device,language_background_notes,accent_nationality_origin,audio_quality_rating,quality_notes,prompt_type,script_type,prompt,model_version,model_output
professional-introduction-unscripted/piu - speaker_47.wav,professional-introduction-unscripted,speaker_47,speaker_47,Yes,Yes,18-24,Scotland,English,,Native,Scotland,Man,No,Linux (PC),,British,9.0,"clear voice, slight white noise",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone. They engage well with the audience, demonstrating a good level of verbal fluency. Overall, their vocal presentation is strong, though there is room for improvement in terms of pacing and rhythm. Rating: 6"
professional-introduction-unscripted/piu - speaker_47.wav,professional-introduction-unscripted,speaker_47,speaker_47,Yes,Yes,18-24,Scotland,English,,Native,Scotland,Man,No,Linux (PC),,British,9.0,"clear voice, slight white noise",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,Rating: 7
professional-introduction-unscripted/piu - speaker_47.wav,professional-introduction-unscripted,speaker_47,speaker_47,Yes,Yes,18-24,Scotland,English,,Native,Scotland,Man,No,Linux (PC),,British,9.0,"clear voice, slight white noise",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They demonstrate a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's vocal presentation is strong but not yet at the level of a native English speaker. Rating: 6"
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a strong understanding of their academic and professional journey. They provide specific details about their research focus and future goals, showing a deep engagement with their field. The response is coherent and relevant, making it easy to follow. However, the candidate could improve by adding more personal anecdotes or experiences to make the response more engaging. Overall, the candidate's response is of high quality, with a rating of 7."
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They demonstrate a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is effective but could benefit from more dynamic variation. Rating: 6"
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their academic and professional journey, discussing their research focus and future goals in a coherent and organized manner. Their response is well-structured and relevant, indicating a strong grasp of their field. The candidate's ability to articulate their work and aspirations suggests they are an ideal candidate for a proactive and innovative role. Rating: 7"
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 5"
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their academic and professional journey, discussing their research focus and future goals in a coherent and organized manner. Their response is well-structured and relevant, indicating a strong grasp of their field. The candidate's content is on par with that of a native English speaker, suggesting a high level of proficiency. Rating: 7"
professional-introduction-unscripted/piu - speaker_48.wav,professional-introduction-unscripted,speaker_48,speaker_48,Yes,Yes,25-34,China,Chinese,English,8 years old,USA,male,Yes - Student,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They exhibit a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's vocal presentation is strong but not yet at the level of a native English speaker. Rating: 6."
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, providing a comprehensive overview of their career path and future aspirations. They demonstrate a strong understanding of their field and express enthusiasm for their work. The response is coherent and logically flows from one idea to the next, making it easy to follow. The candidate's answer is highly relevant to the question asked, and they effectively communicate their goals and interests. Overall, the response is of high quality, with a rating of 7."
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone. They demonstrate a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is effective, though a bit monotonous. Rating: 6"
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their career path and aspirations, providing a coherent and well-structured response. They effectively communicate their passion for working with children and their educational goals, making them an ideal candidate for a preschool teaching role. Rating: 7"
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in vocal variety and engagement. Rating: 6"
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a good understanding of their career path and future goals. They provide specific examples of their daily activities and express genuine enthusiasm for their work. The content is relevant and coherent, making it easy to follow. Compared to a native English speaker, the candidate's speech is slightly less fluid but still understandable. Overall, the candidate's response is strong and shows a good grasp of their field. Rating: 6"
professional-introduction-unscripted/piu - speaker_49.wav,professional-introduction-unscripted,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone. They demonstrate a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's vocal presentation is strong but not yet at the level of a native English speaker. Rating: 6."
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their academic and career path, showing a strong interest in technology and a specific focus on computer science. They provide a detailed explanation of their current studies and future aspirations, indicating a well-structured and coherent thought process. The response is relevant and comprehensive, reflecting a deep engagement with their field. However, the candidate could benefit from further elaboration on their day-to-day activities and a more detailed explanation of their research interests. Overall, the candidate's response is strong but could be improved with additional depth and specificity. Rating: 6"
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone. They demonstrate a good level of engagement and fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is strong but could benefit from more dynamic variation. Rating: 6"
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their academic and career path, showing a strong interest in technology and a specific focus on computer science. They provide a detailed explanation of their current studies and future goals, indicating a well-structured and thoughtful approach to their field. The candidate's response is coherent and relevant, making them appear knowledgeable and dedicated. Rating: 7"
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone. They demonstrate a good level of engagement and fluency, making them an ideal candidate for a role that requires strong communication skills. Rating: 7"
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, showing a deep understanding of their academic and professional journey. They effectively communicate their interests and future goals, making their response highly relevant and coherent. Compared to a native English speaker, the candidate's speech is slightly less fluid but still understandable. Rating: 6"
professional-introduction-unscripted/piu - speaker_50.wav,professional-introduction-unscripted,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone. They exhibit a high level of engagement and fluency, making their presentation effective. Rating: 7"
professional-introduction-unscripted/piu - speaker_51.wav,professional-introduction-unscripted,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a strong understanding of their academic and professional journey. They effectively communicate their research interests and daily work, showing a deep engagement with their field. The response is highly relevant and coherent, with a logical flow that highlights their expertise. The candidate's focus on user adaptation to AI is particularly noteworthy, indicating a forward-thinking approach. Overall, the response is expert-level, with a rating of 7."
professional-introduction-unscripted/piu - speaker_51.wav,professional-introduction-unscripted,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
professional-introduction-unscripted/piu - speaker_51.wav,professional-introduction-unscripted,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear understanding of their academic and professional journey, discussing their PhD in human-computer interactions and their interest in AI adaptation. They provide a detailed overview of their daily activities, including collaboration and coding, and express enthusiasm for research on AI's societal impact. The response is well-organized and relevant, indicating a strong grasp of their field. Rating: 7"
professional-introduction-unscripted/piu - speaker_51.wav,professional-introduction-unscripted,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
professional-introduction-unscripted/piu - speaker_51.wav,professional-introduction-unscripted,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, showing a deep understanding of their academic and professional journey. They discuss their research interests and daily work in a coherent manner, indicating a strong grasp of their field. The candidate's response is well-structured and relevant, making it easy to follow. Rating: 7"
