file_path,category,speaker_id,accent,model,raw_transcription,clean_transcription,ref_word_count,hyp_word_count,edit_ops,wer
personal-introduction/pi - speaker_08.wav,personal-introduction,speaker_08,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_10.wav,personal-introduction,speaker_10,Chinese,qwen,I graduated about three years ago and I have been working in customer service and client facing roles since most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibilities in this kind of role,i graduated about three years ago and i have been working in customer service and client facing roles since most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibilities in this kind of role,102,101,4,0.0392
personal-introduction/pi - speaker_11.wav,personal-introduction,speaker_11,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client servicing roles since then Most recently I was at a financial service firm helping onboard clients and also answering their questions about accounts I really enjoy being that connection between the technical side and the clients um helping people understand their options And I think I'm a strong candidate because I have a solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which um helps me catch mistakes easy And I'm looking to take on more responsibilities in this kind of role,i graduated about three years ago and i ve been working in customer service and client servicing roles since then most recently i was at a financial service firm helping onboard clients and also answering their questions about accounts i really enjoy being that connection between the technical side and the clients helping people understand their options and i think i m a strong candidate because i have a solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes easy and i m looking to take on more responsibilities in this kind of role,102,107,10,0.098
personal-introduction/pi - speaker_12.wav,personal-introduction,speaker_12,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping broad clients and answer their questions about accounts I really enjoyed being that connection between the technical side and clients helping people understand their opinions I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping broad clients and answer their questions about accounts i really enjoyed being that connection between the technical side and clients helping people understand their opinions i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,3,0.0294
personal-introduction/pi - speaker_13.wav,personal-introduction,speaker_13,Chinese,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_14.wav,personal-introduction,speaker_14,Indian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers and getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers and getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,101,2,0.0196
personal-introduction/pi - speaker_15.wav,personal-introduction,speaker_15,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers and I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers and i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,103,1,0.0098
personal-introduction/pi - speaker_16.wav,personal-introduction,speaker_16,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_17.wav,personal-introduction,speaker_17,American,qwen,I graduated about three years ago and I've been working in computer services customer services and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have a solid because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detailed oriented when which helps me keep which helps me cap catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in computer services customer services and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have a solid because i have solid experience with customers i m getting more familiar with financial products and i m pretty detailed oriented when which helps me keep which helps me cap catch mistakes early i m looking to take on more responsibility in this kind of role,102,115,15,0.1471
personal-introduction/pi - speaker_18.wav,personal-introduction,speaker_18,Nigerian,qwen,Hi graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about their accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,hi graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about their accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,103,2,0.0196
personal-introduction/pi - speaker_19.wav,personal-introduction,speaker_19,Chinese,qwen,I graduated about three years ago and have been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients Helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and have been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,101,2,0.0196
personal-introduction/pi - speaker_20.wav,personal-introduction,speaker_20,Chinese,qwen,I graduated about three years ago and I have been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients Helping people understand their opinions I think I am strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes earlier I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i have been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their opinions i think i am strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes earlier i m looking to take on more responsibility in this kind of role,102,101,6,0.0588
personal-introduction/pi - speaker_21.wav,personal-introduction,speaker_21,British,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoyed being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoyed being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,1,0.0098
personal-introduction/pi - speaker_22.wav,personal-introduction,speaker_22,Indian,qwen,I graduated about three years ago and I've been working in customer services and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer services and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,1,0.0098
personal-introduction/pi - speaker_23.wav,personal-introduction,speaker_23,Indian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at Financial for Services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at financial for services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,99,5,0.049
personal-introduction/pi - speaker_24.wav,personal-introduction,speaker_24,Chinese,qwen,I graduated about three years ago and I have been working in customer service and client facing roles since then Most recently I worked at a financial service firm helping onboarding clients and answering their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented with helping me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i have been working in customer service and client facing roles since then most recently i worked at a financial service firm helping onboarding clients and answering their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented with helping me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,7,0.0686
personal-introduction/pi - speaker_25.wav,personal-introduction,speaker_25,Chinese,qwen,About three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their opinions I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibilities in this kind of role,about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their opinions i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibilities in this kind of role,102,100,4,0.0392
personal-introduction/pi - speaker_26.wav,personal-introduction,speaker_26,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_27.wav,personal-introduction,speaker_27,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have a solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility for this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have a solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility for this kind of role,102,103,2,0.0196
personal-introduction/pi - speaker_28.wav,personal-introduction,speaker_28,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,1,0.0098
personal-introduction/pi - speaker_29.wav,personal-introduction,speaker_29,Nigerian,qwen,I graduated about three years ago and have been working in customer service and client facing roles since then most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early on I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and have been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early on i m looking to take on more responsibility in this kind of role,102,102,3,0.0294
personal-introduction/pi - speaker_30.wav,personal-introduction,speaker_30,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being at the connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have a solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibilities in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being at the connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have a solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibilities in this kind of role,102,104,5,0.049
personal-introduction/pi - speaker_31.wav,personal-introduction,speaker_31,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_32.wav,personal-introduction,speaker_32,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoyed being that connection between the technical side and the clients helping people understand their options I think I'm a strong candidate because I have a solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoyed being that connection between the technical side and the clients helping people understand their options i think i m a strong candidate because i have a solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,104,4,0.0392
personal-introduction/pi - speaker_33.wav,personal-introduction,speaker_33,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping them onboard clients and answer their questions about accounts I really enjoyed being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping them onboard clients and answer their questions about accounts i really enjoyed being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,103,2,0.0196
personal-introduction/pi - speaker_34.wav,personal-introduction,speaker_34,Indian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer the question about accounts I really enjoy being that connection between the technical side and clients Helping people understand their options I think I'm a strong candidate because I have solid experience with customers Getting more familiar with financial products and I'm pretty detail oriented which helped me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer the question about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers getting more familiar with financial products and i m pretty detail oriented which helped me catch mistakes early i m looking to take on more responsibility in this kind of role,102,100,5,0.049
personal-introduction/pi - speaker_35.wav,personal-introduction,speaker_35,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_36.wav,personal-introduction,speaker_36,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which means which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which means which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,104,2,0.0196
personal-introduction/pi - speaker_37.wav,personal-introduction,speaker_37,Chinese,qwen,I graduated about three years ago and have been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoyed being that connection between the technical side and clients helping people understand their options Uh I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail orientated which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and have been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoyed being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail orientated which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,101,4,0.0392
personal-introduction/pi - speaker_38.wav,personal-introduction,speaker_38,Indian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,1,0.0098
personal-introduction/pi - speaker_39.wav,personal-introduction,speaker_39,American,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_40.wav,personal-introduction,speaker_40,Indian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_41.wav,personal-introduction,speaker_41,Indian,qwen,I graduated about three years ago and I have been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between technical side and clients helping people understand their options I think I am a strong candidate because I have solid experience with customers I am getting more familiar with financial products and I am pretty detail oriented which helps me catch mistakes early I am looking to take on more responsibility in this kind of role,i graduated about three years ago and i have been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between technical side and clients helping people understand their options i think i am a strong candidate because i have solid experience with customers i am getting more familiar with financial products and i am pretty detail oriented which helps me catch mistakes early i am looking to take on more responsibility in this kind of role,102,101,7,0.0686
personal-introduction/pi - speaker_42.wav,personal-introduction,speaker_42,Chinese,qwen,I graduated about three years ago and I've been working in customer service and client-facing roles since then Most recently I was at a financial services firm helping onboard clients and answer their questions about accounts I really enjoy being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have solid experience with customers I'm getting more familiar with financial products and I'm pretty detail-oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial services firm helping onboard clients and answer their questions about accounts i really enjoy being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,102,0,0.0
personal-introduction/pi - speaker_43.wav,personal-introduction,speaker_43,Nigerian,qwen,I graduated about three years ago and I've been working in customer service and client facing roles since then Most recently I was at a financial service firm helping onboard clients and answer their questions about accounts I really enjoyed being that connection between the technical side and clients helping people understand their options I think I'm a strong candidate because I have a solid experience with customers I'm getting more familiar with financial products and I'm pretty detail oriented which helps me catch mistakes early I'm looking to take on more responsibility in this kind of role,i graduated about three years ago and i ve been working in customer service and client facing roles since then most recently i was at a financial service firm helping onboard clients and answer their questions about accounts i really enjoyed being that connection between the technical side and clients helping people understand their options i think i m a strong candidate because i have a solid experience with customers i m getting more familiar with financial products and i m pretty detail oriented which helps me catch mistakes early i m looking to take on more responsibility in this kind of role,102,103,3,0.0294
