file_path,category,speaker_id,accent,model,raw_transcription,clean_transcription,ref_word_count,hyp_word_count,edit_ops,wer
financial-product/fp - speaker_43.wav,financial-product,speaker_43,Nigerian,gemini-2.5-flash,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. Then I asked them some questions about their tax situation and timeline first. Then I explained it as basically pay tax now or pay your tax later. So I used a simple example with actual numbers to show how each might work for them. I made sure to mention I was not giving tax advice but just explaining the options. They had more questions so I walked through a comparison and suggested that they talk to a tax professional too. Then they opened the Roth and told me later that they appreciated that I explained it clearly without pushing one option.,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira then i asked them some questions about their tax situation and timeline first then i explained it as basically pay tax now or pay your tax later so i used a simple example with actual numbers to show how each might work for them i made sure to mention i was not giving tax advice but just explaining the options they had more questions so i walked through a comparison and suggested that they talk to a tax professional too then they opened the roth and told me later that they appreciated that i explained it clearly without pushing one option,118,126,13,0.1102
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,Nigerian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting But on Thursday my manager needed help with an urgent compliance request that had a similar deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate earlier when prioritizing shifts rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on thursday my manager needed help with an urgent compliance request that had a similar deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate earlier when prioritizing shifts rather than just missing a deadline,115,114,6,0.0522
financial-product/fp - speaker_52.wav,financial-product,speaker_52,Nigerian,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_51.wav,financial-product,speaker_51,Chinese,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first and then explained it as basically pay tax now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining options. They had more questions so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that. I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first and then explained it as basically pay tax now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,3,0.0254
financial-product/fp - speaker_50.wav,financial-product,speaker_50,British,gemini-2.5-flash,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first. Then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention that I wasn't giving tax advice just explaining the options. They had more questions so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention that i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,119,1,0.0085
financial-product/fp - speaker_42.wav,financial-product,speaker_42,Chinese,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice just explaining the options. They had more questions so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_36.wav,financial-product,speaker_36,Nigerian,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_35.wav,financial-product,speaker_35,American,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_34.wav,financial-product,speaker_34,Indian,gemini-2.5-flash,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first and then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice just explaining the options. They had more questions so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first and then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,119,1,0.0085
financial-product/fp - speaker_33.wav,financial-product,speaker_33,Nigerian,gemini-2.5-flash,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first. Then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice but just explaining the options. They had more questions so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated I explained it clearly without pushing one option.,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice but just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated i explained it clearly without pushing one option,118,118,2,0.0169
financial-product/fp - speaker_41.wav,financial-product,speaker_41,Indian,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_40.wav,financial-product,speaker_40,Indian,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation and timeline first, then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
personal-commitment/pc - speaker_09.wav,personal-commitment,speaker_09,Nigerian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priority shifts rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priority shifts rather than just missing a deadline,115,114,3,0.0261
financial-product/fp - speaker_39.wav,financial-product,speaker_39,American,gemini-2.5-flash,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first Then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how might each work I made sure to mention I wasn't giving tax advice just explaining the options They had more questions so I walked through a comparison and suggested that they talk to a tax professional too They opened a Roth and told me that they later appreciated that I explained it clearly without pushing one option,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how might each work i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested that they talk to a tax professional too they opened a roth and told me that they later appreciated that i explained it clearly without pushing one option,118,118,7,0.0593
financial-product/fp - speaker_37.wav,financial-product,speaker_37,Chinese,gemini-2.5-flash,"I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA. I asked them some questions about their tax situation, the timeline first. Then explained it as basically pay taxes now or pay taxes later. I used a simple example with actual numbers to show how each might work for them. I made sure to mention I wasn't giving tax advice, just explaining the options. They had more questions, so I walked through a comparison and suggested they talk to a tax professional too. They opened a Roth and told me later they appreciated that I explained it clearly without pushing one option.",i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation the timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,1,0.0085
personal-commitment/pc - speaker_17.wav,personal-commitment,speaker_17,American,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know that the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,3,0.0261
personal-commitment/pc - speaker_16.wav,personal-commitment,speaker_16,American,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_15.wav,personal-commitment,speaker_15,Nigerian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting. But on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,1,0.0087
personal-commitment/pc - speaker_14.wav,personal-commitment,speaker_14,Indian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_13.wav,personal-commitment,speaker_13,Chinese,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way it s way better to communicate early when priorities shift rather than just missing a deadline,115,118,3,0.0261
personal-commitment/pc - speaker_18.wav,personal-commitment,speaker_18,Nigerian,gemini-2.5-flash,Early last year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the reports would be a day late I apologized and rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,early last year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the reports would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,5,0.0435
personal-commitment/pc - speaker_21.wav,personal-commitment,speaker_21,British,gemini-2.5-flash,Early this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then reached out to our client directly to let them know that the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,early this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then reached out to our client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,4,0.0348
personal-commitment/pc - speaker_20.wav,personal-commitment,speaker_20,Chinese,gemini-2.5-flash,"Earlier this year I committed to finishing our client report by Thursday for a Friday meeting. But on Wednesday, my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well, so I talked to my manager about prioritizing the compliance issue. And then I reached out to the client directly and to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the help and I got the report to the to them Friday afternoon. I learned it's way better to communicate earlier when priorities shift rather than just missing a deadline.",earlier this year i committed to finishing our client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly and to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the help and i got the report to the to them friday afternoon i learned it s way better to communicate earlier when priorities shift rather than just missing a deadline,115,117,7,0.0609
personal-commitment/pc - speaker_19.wav,personal-commitment,speaker_19,Chinese,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting. But on Wednesday my manager needed help with an urgent compliance request that had the same day deadline. I realized I couldn't do both well. So I talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,2,0.0174
personal-commitment/pc - speaker_06.wav,personal-commitment,speaker_06,American,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting. But on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_05.wav,personal-commitment,speaker_05,American,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting till Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting till monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,1,0.0087
personal-commitment/pc - speaker_04.wav,personal-commitment,speaker_04,Indian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned that it's better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned that it s better to communicate early when priorities shift rather than just missing a deadline,115,115,2,0.0174
personal-commitment/pc - speaker_03.wav,personal-commitment,speaker_03,Indian,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_07.wav,personal-commitment,speaker_07,Nigerian,gemini-2.5-flash,Earlier this year I committed to finishing client's report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the reports to them Friday afternoon I learned this is a better way to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing client s report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the reports to them friday afternoon i learned this is a better way to communicate early when priorities shift rather than just missing a deadline,115,116,8,0.0696
personal-commitment/pc - speaker_12.wav,personal-commitment,speaker_12,American,gemini-2.5-flash,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the clients directly to let them know the report will be a day late. I apologized and rescheduled the meeting to Monday. The client appreciated the heads up and I got the report to them Friday afternoon. I learned it's better way it's but it's a way better to communicate early when priorities shift rather than just missing a deadline.,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the clients directly to let them know the report will be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s better way it s but it s a way better to communicate early when priorities shift rather than just missing a deadline,115,122,11,0.0957
personal-commitment/pc - speaker_11.wav,personal-commitment,speaker_11,Nigerian,gemini-2.5-flash,I had this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that is same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciated the head up and I got the report to them Friday afternoon. So I learned it's way better to communicate early when prioritizing shifts rather than just meeting a deadline.,i had this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that is same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the head up and i got the report to them friday afternoon so i learned it s way better to communicate early when prioritizing shifts rather than just meeting a deadline,115,116,9,0.0783
personal-commitment/pc - speaker_10.wav,personal-commitment,speaker_10,Chinese,gemini-2.5-flash,Earlier this year I committed to finishing a client's report by Thursday for a Friday meeting but on Wednesday my manager needed to help with an urgent complaint required that has a same day deadline. I realized I couldn't do both well so I talked to my manager about prioritizing the complaints issue and then I reached out to the client directly to let them know the report would be a day late. I apologized and we rescheduled the meeting to Monday. The client appreciates the heads up and I got the report to them Friday afternoon. I learned it's a way better to communicate earlier when prioritize shift rather than just missing a deadline.,earlier this year i committed to finishing a client s report by thursday for a friday meeting but on wednesday my manager needed to help with an urgent complaint required that has a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the complaints issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciates the heads up and i got the report to them friday afternoon i learned it s a way better to communicate earlier when prioritize shift rather than just missing a deadline,115,118,10,0.087
