file_path,category,speaker_id,accent,model,raw_transcription,clean_transcription,ref_word_count,hyp_word_count,edit_ops,wer
financial-product/fp - speaker_45.wav,financial-product,speaker_45,Nigerian,gpt-audio-1.5,"{""text"": ""I had a client who wanted to open a retirement account but didn't understand the difference between traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",text i had a client who wanted to open a retirement account but didn t understand the difference between traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,2,0.0169
financial-product/fp - speaker_43.wav,financial-product,speaker_43,Nigerian,gpt-audio-1.5,"{""transcription"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA then I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay your tax later so I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice but just explaining the options they had more questions so I went through a comparison and suggested that they talk to a tax professional too then they opened the Roth and told me later that they appreciated that I explained it clearly without pushing one option""}",transcription i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira then i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay your tax later so i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice but just explaining the options they had more questions so i went through a comparison and suggested that they talk to a tax professional too then they opened the roth and told me later that they appreciated that i explained it clearly without pushing one option,118,126,11,0.0932
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,Nigerian,gpt-audio-1.5,FAILED,FAILED,-1,-1,-1,FAILED
financial-product/fp - speaker_52.wav,financial-product,speaker_52,Nigerian,gpt-audio-1.5,"{""spk"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spk i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,119,1,0.0085
financial-product/fp - speaker_51.wav,financial-product,speaker_51,Chinese,gpt-audio-1.5,"{""spoke_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first and then explained it's basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spoke words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first and then explained it s basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,120,5,0.0424
financial-product/fp - speaker_50.wav,financial-product,speaker_50,British,gpt-audio-1.5,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention that I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention that i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,119,1,0.0085
financial-product/fp - speaker_42.wav,financial-product,speaker_42,Chinese,gpt-audio-1.5,"{""spoke_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spoke words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,120,2,0.0169
financial-product/fp - speaker_36.wav,financial-product,speaker_36,Nigerian,gpt-audio-1.5,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_35.wav,financial-product,speaker_35,American,gpt-audio-1.5,I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option,i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,118,0,0.0
financial-product/fp - speaker_34.wav,financial-product,speaker_34,Indian,gpt-audio-1.5,"{""spoke_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first and then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spoke words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first and then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,121,3,0.0254
financial-product/fp - speaker_33.wav,financial-product,speaker_33,Nigerian,gpt-audio-1.5,"{""spoke_words"": ""I had a client who wanted to open a retirement account but they didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice but just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated I explained it clearly without pushing one option""}",spoke words i had a client who wanted to open a retirement account but they didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice but just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated i explained it clearly without pushing one option,118,121,5,0.0424
financial-product/fp - speaker_41.wav,financial-product,speaker_41,Indian,gpt-audio-1.5,I had a client who wanted to open a retirement account but they didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option,i had a client who wanted to open a retirement account but they didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,119,1,0.0085
financial-product/fp - speaker_40.wav,financial-product,speaker_40,Indian,gpt-audio-1.5,"{""spokens_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spokens words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,120,2,0.0169
personal-commitment/pc - speaker_09.wav,personal-commitment,speaker_09,Nigerian,gpt-audio-1.5,Earlier this year I committed to finishing a client's report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client s report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,2,0.0174
financial-product/fp - speaker_39.wav,financial-product,speaker_39,American,gpt-audio-1.5,"{""spoken_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how might each work I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested that they talk to a tax professional too they opened a Roth and told me that they later appreciated that I explained it clearly without pushing one option""}",spoken words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how might each work i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested that they talk to a tax professional too they opened a roth and told me that they later appreciated that i explained it clearly without pushing one option,118,120,9,0.0763
financial-product/fp - speaker_37.wav,financial-product,speaker_37,Chinese,gpt-audio-1.5,"{""spoke_words"": ""I had a client who wanted to open a retirement account but didn't understand the difference between a traditional IRA and a Roth IRA I asked them some questions about their tax situation and the timeline first then explained it as basically pay taxes now or pay taxes later I used a simple example with actual numbers to show how each might work for them I made sure to mention I wasn't giving tax advice just explaining the options they had more questions so I walked through a comparison and suggested they talk to a tax professional too they opened a Roth and told me later they appreciated that I explained it clearly without pushing one option""}",spoke words i had a client who wanted to open a retirement account but didn t understand the difference between a traditional ira and a roth ira i asked them some questions about their tax situation and the timeline first then explained it as basically pay taxes now or pay taxes later i used a simple example with actual numbers to show how each might work for them i made sure to mention i wasn t giving tax advice just explaining the options they had more questions so i walked through a comparison and suggested they talk to a tax professional too they opened a roth and told me later they appreciated that i explained it clearly without pushing one option,118,121,3,0.0254
personal-commitment/pc - speaker_17.wav,personal-commitment,speaker_17,American,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know that the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,3,0.0261
personal-commitment/pc - speaker_16.wav,personal-commitment,speaker_16,American,gpt-audio-1.5,"{""transcription"": ""earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn't do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",transcription earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,2,0.0174
personal-commitment/pc - speaker_15.wav,personal-commitment,speaker_15,Nigerian,gpt-audio-1.5,I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,112,3,0.0261
personal-commitment/pc - speaker_14.wav,personal-commitment,speaker_14,Indian,gpt-audio-1.5,"{""spoke_words"": ""Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",spoke words earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,117,2,0.0174
personal-commitment/pc - speaker_13.wav,personal-commitment,speaker_13,Chinese,gpt-audio-1.5,"{""Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_18.wav,personal-commitment,speaker_18,Nigerian,gpt-audio-1.5,"{""transcription"": ""earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",transcription earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,3,0.0261
personal-commitment/pc - speaker_21.wav,personal-commitment,speaker_21,British,gpt-audio-1.5,Early this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let him know that the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,early this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let him know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,5,0.0435
personal-commitment/pc - speaker_20.wav,personal-commitment,speaker_20,Chinese,gpt-audio-1.5,Earlier this year I committed to finishing a clinic report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both so I talked to my manager about prioritizing the compliance issue and then I reached out to the clinic directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the clinic appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a clinic report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both so i talked to my manager about prioritizing the compliance issue and then i reached out to the clinic directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the clinic appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,4,0.0348
personal-commitment/pc - speaker_19.wav,personal-commitment,speaker_19,Chinese,gpt-audio-1.5,"{""spoken_words"": ""Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",spoken words earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,116,4,0.0348
personal-commitment/pc - speaker_06.wav,personal-commitment,speaker_06,American,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_05.wav,personal-commitment,speaker_05,American,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_04.wav,personal-commitment,speaker_04,Indian,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned that it's better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned that it s better to communicate early when priorities shift rather than just missing a deadline,115,115,2,0.0174
personal-commitment/pc - speaker_03.wav,personal-commitment,speaker_03,Indian,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same due date line I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same due date line i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,116,4,0.0348
personal-commitment/pc - speaker_07.wav,personal-commitment,speaker_07,Nigerian,gpt-audio-1.5,"{""transcription"": ""earlier this year i committed to finishing a clients report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn't do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it's a better way to communicate early when priorities shift rather than just missing a deadline""}",transcription earlier this year i committed to finishing a clients report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s a better way to communicate early when priorities shift rather than just missing a deadline,115,117,5,0.0435
personal-commitment/pc - speaker_12.wav,personal-commitment,speaker_12,American,gpt-audio-1.5,"{""text"": ""earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn't do both so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report will be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it's way better to communicate early when priorities shift rather than just missing a deadline""}",text earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report will be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,4,0.0348
personal-commitment/pc - speaker_11.wav,personal-commitment,speaker_11,Nigerian,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized that I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon so I learned it's way better to communicate early when prioritizing shifts rather than just meeting a hard deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized that i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon so i learned it s way better to communicate early when prioritizing shifts rather than just meeting a hard deadline,115,118,6,0.0522
personal-commitment/pc - speaker_10.wav,personal-commitment,speaker_10,Chinese,gpt-audio-1.5,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed me to help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed me to help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,117,2,0.0174
